snapshot,PV Power,Wind Power,Load,Renewable Power,Excess Renewable,Battery SOC
2024-04-14 17:00:00,102.80525525410972,10.13333333333333,190.0,112.93858858744305,0.0,199.87543977231135
2024-04-14 18:00:00,6.481788065284451,-0.0,175.0,6.481788065284451,0.0,104.67556433253908
2024-04-14 19:00:00,-0.0,-0.0,150.0,-0.0,0.0,100.0
2024-04-14 20:00:00,-0.0,-0.0,130.0,-0.0,0.0,100.0
2024-04-14 21:00:00,-0.0,-0.0,110.0,-0.0,0.0,100.0
2024-04-14 22:00:00,-0.0,-0.0,90.0,-0.0,0.0,100.0
2024-04-14 23:00:00,-0.0,-0.0,80.0,-0.0,0.0,100.0
2024-04-15 00:00:00,-0.0,-0.0,75.0,-0.0,0.0,100.0
2024-04-15 01:00:00,-0.0,-0.0,70.0,-0.0,0.0,100.0
2024-04-15 02:00:00,-0.0,-0.0,65.0,-0.0,0.0,100.0
2024-04-15 03:00:00,-0.0,-0.0,60.0,-0.0,0.0,100.0
2024-04-15 04:00:00,-0.0,-0.0,60.0,-0.0,0.0,100.0
2024-04-15 05:00:00,0.07142871204345,-0.0,65.0,0.07142871204345,0.0,100.0
2024-04-15 06:00:00,4.1498535566238495,7.599999999999984,90.0,11.749853556623833,0.0,100.0
2024-04-15 07:00:00,35.579731563727044,16.999999999999993,125.0,52.57973156372704,0.0,100.0
2024-04-15 08:00:00,105.73325435320535,21.999999999999982,160.0,127.73325435320534,0.0,100.0
2024-04-15 09:00:00,202.65692949295044,45.49999999999999,190.0,248.15692949295044,58.15692949295044,155.14908301830292
2024-04-15 10:00:00,265.3333333333333,44.66666666666666,210.0,310.0,100.0,249.99393393528464
2024-04-15 11:00:00,160.9340649180942,37.99999999999999,225.0,198.9340649180942,0.0,224.98130167353884
2024-04-15 12:00:00,150.9154201613532,25.799999999999976,235.0,176.7154201613532,0.0,169.3859695251508
2024-04-15 13:00:00,81.73263888888884,24.6,230.0,106.33263888888885,0.0,100.0
2024-04-15 14:00:00,287.06944444444446,27.0,220.0,314.06944444444446,94.06944444444446,189.26597222222225
2024-04-15 15:00:00,260.50347222222223,34.833333333333336,210.0,295.33680555555554,85.33680555555554,270.1466715277778
2024-04-15 16:00:00,151.16493055555554,25.2,200.0,176.36493055555553,0.0,247.42320888402784
2024-04-15 17:00:00,67.0052083333333,14.4,190.0,81.4052083333333,0.0,152.1757856751438
2024-04-15 18:00:00,7.78993055555555,8.133333333333336,175.0,15.923263888888886,0.0,100.0
2024-04-15 19:00:00,-0.0,-0.0,150.0,-0.0,0.0,100.0
2024-04-15 20:00:00,-0.0,-0.0,130.0,-0.0,0.0,100.0
2024-04-15 21:00:00,-0.0,-0.0,110.0,-0.0,0.0,100.0
2024-04-15 22:00:00,-0.0,-0.0,90.0,-0.0,0.0,100.0
2024-04-15 23:00:00,-0.0,-0.0,80.0,-0.0,0.0,100.0
2024-04-16 00:00:00,-0.0,-0.0,75.0,-0.0,0.0,100.0
2024-04-16 01:00:00,-0.0,-0.0,70.0,-0.0,0.0,100.0
2024-04-16 02:00:00,-0.0,-0.0,65.0,-0.0,0.0,100.0
2024-04-16 03:00:00,-0.0,4.533333333333312,60.0,4.533333333333312,0.0,100.0
2024-04-16 04:00:00,-0.0,6.399999999999984,60.0,6.399999999999984,0.0,100.0
2024-04-16 05:00:00,0.049730595977356,-0.0,65.0,0.049730595977356,0.0,100.0
2024-04-16 06:00:00,1.7249442119565002,-0.0,90.0,1.7249442119565002,0.0,100.0
2024-04-16 07:00:00,36.6189754050639,1.599999999999984,125.0,38.21897540506389,0.0,100.0
2024-04-16 08:00:00,102.72769451141356,6.666666666666648,160.0,109.3943611780802,0.0,100.0
2024-04-16 09:00:00,139.3839563263787,2.53333333333332,190.0,141.91728965971203,0.0,100.0
2024-04-16 10:00:00,89.49879063500295,-0.0,210.0,89.49879063500295,0.0,100.0
2024-04-16 11:00:00,102.47754044002954,-0.0,225.0,102.47754044002954,0.0,100.0
2024-04-16 12:00:00,143.6409081882901,-0.0,235.0,143.6409081882901,0.0,100.0
2024-04-16 13:00:00,102.8784722222222,-0.0,230.0,102.8784722222222,0.0,100.0
2024-04-16 14:00:00,58.68576388888885,-0.0,220.0,58.68576388888885,0.0,100.0
2024-04-16 15:00:00,153.38368055555554,-0.0,210.0,153.38368055555554,0.0,100.0
2024-04-16 16:00:00,125.46527777777774,16.699999999999992,200.0,142.16527777777773,0.0,100.0
2024-04-16 17:00:00,88.53125,24.299999999999976,190.0,112.83124999999998,0.0,100.0
2024-04-16 18:00:00,11.8506944444444,26.59999999999999,175.0,38.450694444444395,0.0,100.0
2024-04-16 19:00:00,-0.0,20.7,150.0,20.7,0.0,100.0
2024-04-16 20:00:00,-0.0,22.899999999999984,130.0,22.899999999999984,0.0,100.0
2024-04-16 21:00:00,-0.0,29.499999999999982,110.0,29.499999999999982,0.0,100.0
2024-04-16 22:00:00,-0.0,26.4,90.0,26.4,0.0,100.0
2024-04-16 23:00:00,-0.0,23.59999999999999,80.0,23.59999999999999,0.0,100.0
2024-04-17 00:00:00,-0.0,23.59999999999999,75.0,23.59999999999999,0.0,100.0
2024-04-17 01:00:00,-0.0,33.333333333333336,70.0,33.333333333333336,0.0,100.0
2024-04-17 02:00:00,-0.0,27.799999999999997,65.0,27.799999999999997,0.0,100.0
2024-04-17 03:00:00,-0.0,35.499999999999986,60.0,35.499999999999986,0.0,100.0
2024-04-17 04:00:00,-0.0,30.499999999999996,60.0,30.499999999999996,0.0,100.0
2024-04-17 05:00:00,0.0622164432166,21.399999999999984,65.0,21.462216443216583,0.0,100.0
2024-04-17 06:00:00,4.30457334965465,19.899999999999984,90.0,24.204573349654634,0.0,100.0
2024-04-17 07:00:00,45.72316186295615,34.49999999999998,125.0,80.22316186295612,0.0,100.0
2024-04-17 08:00:00,161.88568962944873,27.0,160.0,188.88568962944873,28.885689629448734,127.3414051479763
2024-04-17 09:00:00,265.1,24.9,190.0,290.0,100.0,222.21406374282836
2024-04-17 10:00:00,282.2,27.799999999999997,210.0,310.0,100.0,316.9918496790855
2024-04-17 11:00:00,325.0,-0.0,225.0,325.0,100.0,411.6748578294064
2024-04-17 12:00:00,328.4071758193926,-0.0,235.0,328.4071758193926,93.40717581939259,500.0
2024-04-17 13:00:00,203.82631578947368,26.7,230.0,230.52631578947367,0.5263157894736707,500.0
2024-04-17 14:00:00,190.19298245614036,30.33333333333334,220.0,220.5263157894737,0.5263157894736992,500.0
2024-04-17 15:00:00,173.69298245614033,36.83333333333333,210.0,210.52631578947364,0.5263157894736423,500.0
2024-04-17 16:00:00,173.92631578947368,26.59999999999999,200.0,200.52631578947367,0.5263157894736707,500.0
2024-04-17 17:00:00,121.21875,30.0,190.0,151.21875,0.0,462.6578125
2024-04-17 18:00:00,16.80902777777775,23.399999999999977,175.0,40.20902777777773,0.0,367.1951546875
2024-04-17 19:00:00,-0.0,18.399999999999984,150.0,18.399999999999984,0.0,271.82795953281243
2024-04-17 20:00:00,-0.0,20.1,130.0,20.1,0.0,176.55613157327963
2024-04-17 21:00:00,-0.0,23.499999999999982,110.0,23.499999999999982,0.0,100.0
2024-04-17 22:00:00,-0.0,18.9,90.0,18.9,0.0,100.0
2024-04-17 23:00:00,-0.0,9.866666666666664,80.0,9.866666666666664,0.0,100.0
2024-04-18 00:00:00,-0.0,12.399999999999984,75.0,12.399999999999984,0.0,100.0
2024-04-18 01:00:00,-0.0,16.699999999999992,70.0,16.699999999999992,0.0,100.0
2024-04-18 02:00:00,-0.0,18.099999999999984,65.0,18.099999999999984,0.0,100.0
2024-04-18 03:00:00,-0.0,17.599999999999994,60.0,17.599999999999994,0.0,100.0
2024-04-18 04:00:00,-0.0,13.33333333333332,60.0,13.33333333333332,0.0,100.0
2024-04-18 05:00:00,0.06885475039275,14.4,65.0,14.468854750392751,0.0,100.0
2024-04-18 06:00:00,9.45642286290725,16.09999999999999,90.0,25.55642286290724,0.0,100.0
2024-04-18 07:00:00,66.58069981469045,13.599999999999984,125.0,80.18069981469043,0.0,100.0
2024-04-18 08:00:00,170.14942328135172,12.533333333333328,160.0,182.68275661468505,22.682756614685047,121.4486187839508
2024-04-18 09:00:00,270.51608880360925,11.733333333333311,190.0,282.24942213694254,92.24942213694254,208.9641211952623
2024-04-18 10:00:00,310.0,-0.0,210.0,310.0,100.0,303.75515707406703
2024-04-18 11:00:00,325.0,-0.0,225.0,325.0,100.0,398.45140191699295
2024-04-18 12:00:00,318.1360527674357,10.399999999999991,235.0,328.53605276743565,93.53605276743565,486.91220064413983
2024-04-18 13:00:00,244.28917005947824,-0.0,230.0,244.28917005947824,14.289170059478238,500.0
2024-04-18 14:00:00,220.52631578947367,-0.0,220.0,220.52631578947367,0.5263157894736707,500.0
2024-04-18 15:00:00,210.52631578947367,-0.0,210.0,210.52631578947367,0.5263157894736707,500.0
2024-04-18 16:00:00,192.25964912280705,8.266666666666657,200.0,200.5263157894737,0.5263157894736992,500.0
2024-04-18 17:00:00,111.0677083333333,5.333333333333328,190.0,116.40104166666663,0.0,429.5809895833333
2024-04-18 18:00:00,17.91493055555555,11.733333333333311,175.0,29.648263888888863,0.0,334.15140859375
2024-04-18 19:00:00,-0.0,7.33333333333332,150.0,7.33333333333332,0.0,238.81725718515625
2024-04-18 20:00:00,-0.0,8.666666666666664,130.0,8.666666666666664,0.0,143.57843992797106
2024-04-18 21:00:00,-0.0,5.199999999999984,110.0,5.199999999999984,0.0,100.0
2024-04-18 22:00:00,-0.0,4.399999999999992,90.0,4.399999999999992,0.0,100.0
2024-04-18 23:00:00,-0.0,4.399999999999992,80.0,4.399999999999992,0.0,100.0
2024-04-19 00:00:00,-0.0,7.199999999999975,75.0,7.199999999999975,0.0,100.0
2024-04-19 01:00:00,-0.0,14.53333333333332,70.0,14.53333333333332,0.0,100.0
2024-04-19 02:00:00,-0.0,19.999999999999996,65.0,19.999999999999996,0.0,100.0
2024-04-19 03:00:00,-0.0,21.499999999999996,60.0,21.499999999999996,0.0,100.0
2024-04-19 04:00:00,-0.0,26.59999999999999,60.0,26.59999999999999,0.0,100.0
2024-04-19 05:00:00,0.0725242997416,27.699999999999985,65.0,27.772524299741583,0.0,100.0
2024-04-19 06:00:00,7.23588094166995,39.99999999999999,90.0,47.23588094166994,0.0,100.0
2024-04-19 07:00:00,65.84051618973415,33.66666666666665,125.0,99.50718285640079,0.0,100.0
2024-04-19 08:00:00,144.5677239365048,44.49999999999998,160.0,189.06772393650476,29.067723936504763,127.51433773967952
2024-04-19 09:00:00,211.24731858571369,38.66666666666666,190.0,249.91398525238034,59.91398525238034,184.3051093917012
2024-04-19 10:00:00,257.69329415427313,32.66666666666664,210.0,290.35996082093976,80.35996082093976,260.46276706220226
2024-04-19 11:00:00,325.0,-0.0,225.0,325.0,100.0,355.20230429514004
2024-04-19 12:00:00,335.0,-0.0,235.0,335.0,100.0,449.8471019908449
2024-04-19 13:00:00,283.2660474854167,-0.0,230.0,283.2660474854167,53.26604748541672,500.0
2024-04-19 14:00:00,220.52631578947367,-0.0,220.0,220.52631578947367,0.5263157894736707,500.0
2024-04-19 15:00:00,183.42631578947368,27.099999999999984,210.0,210.52631578947367,0.5263157894736707,500.0
2024-04-19 16:00:00,104.9392361111111,24.6,200.0,129.5392361111111,0.0,432.5622743055556
2024-04-19 17:00:00,107.57291666666664,14.666666666666664,190.0,122.23958333333331,0.0,367.7573161979167
2024-04-19 18:00:00,18.3784722222222,18.699999999999985,175.0,37.07847222222219,0.0,272.3895588817188
